source_folder,title,pdf_date,media_id,ticker,n_pos,n_neg,sign
美国科技日报(270),科技日报 0519美股盘前.pdf,2026-05-19,pdf_c4e6e66f56fa0b99703202f9120a53f4_743ffb37b76cc9db54ec6a99cdefa9b67297249738490228,NOW,0,0,0
美国科技日报(270),科技日报 0522美股盘前.pdf,2026-05-22,pdf_c4e6e66f56fa0b99703202f9120a53f4_1b9a423e40120bd4174007a090da14477297249738490228,AMD,0,1,-1
美国科技日报(270),科技日报 0521美股盘后.pdf,2026-05-21,pdf_c4e6e66f56fa0b99703202f9120a53f4_0b65e073088b7cd20c50e27a1f1917fd7297249738490228,AMD,3,3,0
美国科技日报(270),科技日报 0528美股盘前.pdf,2026-05-28,pdf_c4e6e66f56fa0b99703202f9120a53f4_05d58f5f6532ec52f6fc49f5ca18ed707297249738490228,MRVL,7,2,0
美国科技日报(270),科技日报 0527美股盘前.pdf,2026-05-27,pdf_c4e6e66f56fa0b99703202f9120a53f4_b11a859b4d4a8653668272947a0bdb927297249738490228,MU,2,1,0
美国科技日报(270),科技日报 0601美股盘前.pdf,2026-06-01,pdf_c4e6e66f56fa0b99703202f9120a53f4_77e28ed0ded42f0aaee382b3b6ae19857297249738490228,AMD,0,1,-1
美国科技日报(270),科技日报 0602美股收盘总结.pdf,2026-06-02,pdf_c4e6e66f56fa0b99703202f9120a53f4_992a92bca0f7a637b6fcf82dca22ab3d7297249738490228,HPE,3,1,0
美国科技日报(270),科技日报 0604美股盘前.pdf,2026-06-04,pdf_c4e6e66f56fa0b99703202f9120a53f4_035e717acc532fcac578f835c78678ca7297249738490228,AVGO,1,2,0
美国科技日报(270),科技日报 0603美股盘前.pdf,2026-06-03,pdf_c4e6e66f56fa0b99703202f9120a53f4_f149eceb34ad1a4c968b5c4adb31912a7297249738490228,INTC,0,0,0
美国科技日报(270),科技日报 0603美股盘前.pdf,2026-06-03,pdf_c4e6e66f56fa0b99703202f9120a53f4_f149eceb34ad1a4c968b5c4adb31912a7297249738490228,META,0,0,0
美国科技日报(270),科技日报 0603美股盘前.pdf,2026-06-03,pdf_c4e6e66f56fa0b99703202f9120a53f4_f149eceb34ad1a4c968b5c4adb31912a7297249738490228,MRVL,0,0,0
美国科技日报(270),科技日报 0603美股盘前.pdf,2026-06-03,pdf_c4e6e66f56fa0b99703202f9120a53f4_f149eceb34ad1a4c968b5c4adb31912a7297249738490228,MU,0,0,0
美国科技日报(270),科技日报 0608美股盘前.pdf,2026-06-08,pdf_c4e6e66f56fa0b99703202f9120a53f4_c727398791fe0f104af3c7c12664da727297249738490228,FLEX,0,1,-1
美国科技日报(270),科技日报 0608美股盘前.pdf,2026-06-08,pdf_c4e6e66f56fa0b99703202f9120a53f4_c727398791fe0f104af3c7c12664da727297249738490228,MRVL,0,1,-1
美国科技日报(270),科技日报 0617美股盘前.pdf,2026-06-17,pdf_c4e6e66f56fa0b99703202f9120a53f4_0114f0cde390ccf43ddb8a7eda5083e57297249738490228,AMD,1,0,1
美国科技日报(270),科技日报 0618美股盘后.pdf,2026-06-18,pdf_c4e6e66f56fa0b99703202f9120a53f4_9033df8b1ba42de29b7fb1bd750802337297249738490228,META,1,0,1
美国科技日报(270),科技日报 0630美股盘前.pdf,2026-06-30,pdf_c4e6e66f56fa0b99703202f9120a53f4_e55a45562a8b4fc18879b41d441419737297249738490228,AMD,1,0,1
美国科技日报(270),科技日报 0630美股盘前.pdf,2026-06-30,pdf_c4e6e66f56fa0b99703202f9120a53f4_e55a45562a8b4fc18879b41d441419737297249738490228,GOOGL,1,0,1
美国科技日报(270),科技日报 0630美股盘前.pdf,2026-06-30,pdf_c4e6e66f56fa0b99703202f9120a53f4_e55a45562a8b4fc18879b41d441419737297249738490228,GS,1,0,1
美国科技日报(270),科技日报 0609收盘总结.pdf,2026-06-09,pdf_c4e6e66f56fa0b99703202f9120a53f4_1ebc66fa7d9a652d6aff934567eb89647297249738490228,AAPL,0,1,-1
美国科技日报(270),科技日报 0528美股收盘.pdf,2026-05-28,pdf_c4e6e66f56fa0b99703202f9120a53f4_728d66e8a37819ecf010e8e1244b82ac7297249738490228,CRM,5,0,1
美国科技日报(270),科技日报 0520美股盘前.pdf,2026-05-20,pdf_c4e6e66f56fa0b99703202f9120a53f4_a453d6cf17f34443b8f87a0f18b812ff7297249738490228,INTC,4,1,0
美国科技日报(270),科技日报 0520美股盘前.pdf,2026-05-20,pdf_c4e6e66f56fa0b99703202f9120a53f4_a453d6cf17f34443b8f87a0f18b812ff7297249738490228,JPM,4,1,0
美国科技日报(270),科技日报 0515美股收盘.pdf,2026-05-15,pdf_c4e6e66f56fa0b99703202f9120a53f4_a16d58ccb5ba3032511ecd2e634de4237297249738490228,AVGO,4,1,0
美国科技日报(270),科技日报 0515美股收盘.pdf,2026-05-15,pdf_c4e6e66f56fa0b99703202f9120a53f4_a16d58ccb5ba3032511ecd2e634de4237297249738490228,CSCO,4,1,0
美国科技日报(270),科技日报 0515美股收盘.pdf,2026-05-15,pdf_c4e6e66f56fa0b99703202f9120a53f4_a16d58ccb5ba3032511ecd2e634de4237297249738490228,NVDA,4,1,0
美国科技日报(270),科技日报 0417美股盘前.pdf,2026-04-17,pdf_c4e6e66f56fa0b99703202f9120a53f4_586207067e8f795ea3601d5dffb1c3217297249738490228,NFLX,1,2,0
美国科技日报(270),科技日报 0319 美股盘前.pdf,2026-03-19,pdf_c4e6e66f56fa0b99703202f9120a53f4_e00c62d3667f4227cbd63a0c9984ecc27297249738490228,MU,4,0,1
美国科技日报(270),科技日报 0317美股盘前.pdf,2026-03-17,pdf_c4e6e66f56fa0b99703202f9120a53f4_a26c5105cc005297523f8b893202d1f87297249738490228,META,2,0,1
美国科技日报(270),科技日报 0313美股盘前.pdf,2026-03-13,pdf_c4e6e66f56fa0b99703202f9120a53f4_3c7f66d9fa19a8e5f26a409cbb4cee577297249738490228,GOOGL,1,0,1
美国科技日报(270),科技日报 0313美股盘前.pdf,2026-03-13,pdf_c4e6e66f56fa0b99703202f9120a53f4_3c7f66d9fa19a8e5f26a409cbb4cee577297249738490228,HOOD,1,0,1
美国科技日报(270),科技日报 0224 美股盘前.pdf,2026-02-24,pdf_c4e6e66f56fa0b99703202f9120a53f4_11b8a5e406ab92b247d8663eaad33ffd7297249738490228,AMD,3,2,0
美国科技日报(270),科技日报 0224 美股盘前.pdf,2026-02-24,pdf_c4e6e66f56fa0b99703202f9120a53f4_11b8a5e406ab92b247d8663eaad33ffd7297249738490228,META,3,2,0
美国科技日报(270),科技日报 0224 美股盘前.pdf,2026-02-24,pdf_c4e6e66f56fa0b99703202f9120a53f4_11b8a5e406ab92b247d8663eaad33ffd7297249738490228,NVDA,3,2,0
美国科技日报(270),科技日报 0128 美股盘前.pdf,2026-01-28,pdf_c4e6e66f56fa0b99703202f9120a53f4_636abd5a9fe2f31be76e3355e6fca7f57297249738490228,ASML,6,2,0
美国科技日报(270),科技日报 0128 美股盘前.pdf,2026-01-28,pdf_c4e6e66f56fa0b99703202f9120a53f4_636abd5a9fe2f31be76e3355e6fca7f57297249738490228,STX,6,2,0
美国科技日报(270),科技日报 0128 美股盘前.pdf,2026-01-28,pdf_c4e6e66f56fa0b99703202f9120a53f4_636abd5a9fe2f31be76e3355e6fca7f57297249738490228,TXN,6,2,0
美国科技日报(270),科技日报 0107美股盘前.pdf,2026-01-07,pdf_c4e6e66f56fa0b99703202f9120a53f4_2ad61d3c8ed2addbfae44922284a26e27297249738490228,AMZN,2,1,0
美国科技日报(270),科技日报 0106美股盘前.pdf,2026-01-06,pdf_c4e6e66f56fa0b99703202f9120a53f4_723c0c01026f9d6eb167f8b49605a5c17297249738490228,AMD,1,0,1
美国科技日报(270),科技日报 0106美股盘前.pdf,2026-01-06,pdf_c4e6e66f56fa0b99703202f9120a53f4_723c0c01026f9d6eb167f8b49605a5c17297249738490228,MCHP,1,0,1
美国科技日报(270),科技日报 0106美股盘前.pdf,2026-01-06,pdf_c4e6e66f56fa0b99703202f9120a53f4_723c0c01026f9d6eb167f8b49605a5c17297249738490228,SNDK,1,0,1
美国科技日报(270),科技日报1219美股盘后.pdf,2025-12-19,pdf_c4e6e66f56fa0b99703202f9120a53f4_afb3c50b9444c5b4d3f47a0edc52e4ce7297249738490228,MU,3,4,0
美国科技日报(270),科技日报 1125 美股盘前.pdf,2025-11-25,pdf_c4e6e66f56fa0b99703202f9120a53f4_85ea82c640c9ad6942a11f67344468637297249738490228,AMD,1,0,1
美国科技日报(270),科技日报 1125 美股盘前.pdf,2025-11-25,pdf_c4e6e66f56fa0b99703202f9120a53f4_85ea82c640c9ad6942a11f67344468637297249738490228,GOOGL,1,0,1
美国科技日报(270),科技日报 1125 美股盘前.pdf,2025-11-25,pdf_c4e6e66f56fa0b99703202f9120a53f4_85ea82c640c9ad6942a11f67344468637297249738490228,NVDA,1,0,1
美国科技日报(270),科技日报 1124 美股盘前.pdf,2025-11-24,pdf_c4e6e66f56fa0b99703202f9120a53f4_b1daaa7b84ea722eec6ba685c88418d97297249738490228,GOOGL,4,0,1
美国科技日报(270),科技日报 1117 美股盘前.pdf,2025-11-17,pdf_c4e6e66f56fa0b99703202f9120a53f4_9390e19e4bd784f902b2ecd49cd25be07297249738490228,NVDA,2,2,0
美国科技日报(270),科技日报 1105.pdf,2025-11-05,pdf_c4e6e66f56fa0b99703202f9120a53f4_0cf68885fa287f93e4f5abd6388290f57297249738490228,ALAB,2,2,0
美国科技日报(270),科技日报 1104 美股盘前.pdf,2025-11-04,pdf_c4e6e66f56fa0b99703202f9120a53f4_c760b67ae89bd297cfe40eccfd0eaf6d7297249738490228,PLTR,4,3,0
美国科技日报(270),科技日报 1104 美股盘前.pdf,2025-11-04,pdf_c4e6e66f56fa0b99703202f9120a53f4_c760b67ae89bd297cfe40eccfd0eaf6d7297249738490228,SHOP,4,3,0
美国科技日报(270),科技日报 1103 美股盘前.pdf,2025-11-03,pdf_c4e6e66f56fa0b99703202f9120a53f4_2c4741d25c6fb04dc5fa17e8e1c708647297249738490228,MSFT,1,0,1
美国科技日报(270),科技日报 1029 美股盘前.pdf,2025-10-29,pdf_c4e6e66f56fa0b99703202f9120a53f4_f4231642c6095eacce9cb66690b2fd207297249738490228,NVDA,7,0,1
美国科技日报(270),科技日报 1029 美股盘前.pdf,2025-10-29,pdf_c4e6e66f56fa0b99703202f9120a53f4_f4231642c6095eacce9cb66690b2fd207297249738490228,STX,7,0,1
美国科技日报(270),科技日报 1022 早.pdf,2025-10-22,pdf_c4e6e66f56fa0b99703202f9120a53f4_19d6957e71ec091a8d7e219d2f81b75b7297249738490228,GEV,7,3,0
美国科技日报(270),科技日报 1022 早.pdf,2025-10-22,pdf_c4e6e66f56fa0b99703202f9120a53f4_19d6957e71ec091a8d7e219d2f81b75b7297249738490228,VRT,7,3,0
美国科技日报(270),科技日报 1021.pdf,2025-10-21,pdf_c4e6e66f56fa0b99703202f9120a53f4_493a4ef4b0ccfcd9e49f35a768aeaaa47297249738490228,AAPL,3,0,1
美国科技日报(270),科技日报 1021.pdf,2025-10-21,pdf_c4e6e66f56fa0b99703202f9120a53f4_493a4ef4b0ccfcd9e49f35a768aeaaa47297249738490228,NVDA,3,0,1
美国科技日报(270),科技日报 1017.PDF,2025-10-17,pdf_c4e6e66f56fa0b99703202f9120a53f4_f9a82d51785b00bd552328fffc42b3757297249738490228,ORCL,1,6,0
美国科技日报(270),科技日报 1016.pdf,2025-10-16,pdf_c4e6e66f56fa0b99703202f9120a53f4_e8609b1838285f638e125c89fa116e517297249738490228,CRM,4,1,0
美国科技日报(270),科技日报 1016.pdf,2025-10-16,pdf_c4e6e66f56fa0b99703202f9120a53f4_e8609b1838285f638e125c89fa116e517297249738490228,MU,4,1,0
美国科技日报(270),科技日报 1016.pdf,2025-10-16,pdf_c4e6e66f56fa0b99703202f9120a53f4_e8609b1838285f638e125c89fa116e517297249738490228,ORCL,4,1,0
美国科技日报(270),科技日报 1016.pdf,2025-10-16,pdf_c4e6e66f56fa0b99703202f9120a53f4_e8609b1838285f638e125c89fa116e517297249738490228,TSLA,4,1,0
美国科技日报(270),科技日报 1014.pdf,2025-10-14,pdf_c4e6e66f56fa0b99703202f9120a53f4_0f94826bf96673dae8d82d560f9820ee7297249738490228,AMD,3,1,0
美国科技日报(270),科技日报 1002.pdf,2025-10-02,pdf_c4e6e66f56fa0b99703202f9120a53f4_983ad1615d14a46561c4bb4dd689a5d07297249738490228,AMD,3,0,1
美国科技日报(270),科技日报 1002.pdf,2025-10-02,pdf_c4e6e66f56fa0b99703202f9120a53f4_983ad1615d14a46561c4bb4dd689a5d07297249738490228,ASML,3,0,1
美国科技日报(270),科技日报 1002.pdf,2025-10-02,pdf_c4e6e66f56fa0b99703202f9120a53f4_983ad1615d14a46561c4bb4dd689a5d07297249738490228,NVDA,3,0,1
美国科技日报(270),科技日报 1002.pdf,2025-10-02,pdf_c4e6e66f56fa0b99703202f9120a53f4_983ad1615d14a46561c4bb4dd689a5d07297249738490228,SNDK,3,0,1
美国科技日报(270),科技日报 1002.pdf,2025-10-02,pdf_c4e6e66f56fa0b99703202f9120a53f4_983ad1615d14a46561c4bb4dd689a5d07297249738490228,STX,3,0,1
美国科技日报(270),科技日报 1002.pdf,2025-10-02,pdf_c4e6e66f56fa0b99703202f9120a53f4_983ad1615d14a46561c4bb4dd689a5d07297249738490228,WDC,3,0,1
美国科技日报(270),科技日报 0930.pdf,2025-09-30,pdf_c4e6e66f56fa0b99703202f9120a53f4_9fb3428ae578fd8602f8f4edec7b685d7297249738490228,SHOP,2,1,0
美国科技日报(270),1009 科技日报2 英.PDF,2025-10-09,pdf_c4e6e66f56fa0b99703202f9120a53f4_2f12c3afcba804189a2807e1e4402c587297249738490228,NVDA,3,0,1
美国科技日报(270),1009 科技日报2 英.PDF,2025-10-09,pdf_c4e6e66f56fa0b99703202f9120a53f4_2f12c3afcba804189a2807e1e4402c587297249738490228,ORCL,3,0,1
美国科技日报(270),1009 科技日报2 英.PDF,2025-10-09,pdf_c4e6e66f56fa0b99703202f9120a53f4_2f12c3afcba804189a2807e1e4402c587297249738490228,SNPS,3,0,1
美国科技日报(270),0909 科技日报2 英.PDF,2025-09-09,pdf_c4e6e66f56fa0b99703202f9120a53f4_1648724b1dfdbb29e410e617cd053a4f7297249738490228,MSFT,1,0,1
美国科技日报(270),0909 科技日报2 英.PDF,2025-09-09,pdf_c4e6e66f56fa0b99703202f9120a53f4_1648724b1dfdbb29e410e617cd053a4f7297249738490228,NBIS,1,0,1
美国科技日报(270),科技日报 0904,2025-09-04,note_c4e6e66f56fa0b99703202f9120a53f4_73694021356377897297249738490228,CRM,4,5,0
美国科技日报(270),科技日报 20250828.pdf,2025-08-28,pdf_c4e6e66f56fa0b99703202f9120a53f4_0109458ab7e871b91144b1460ff917217297249738490228,CRWD,1,0,1
美国科技日报(270),科技日报 20250828.pdf,2025-08-28,pdf_c4e6e66f56fa0b99703202f9120a53f4_0109458ab7e871b91144b1460ff917217297249738490228,NTAP,1,0,1
美国科技日报(270),科技日报 20250828.pdf,2025-08-28,pdf_c4e6e66f56fa0b99703202f9120a53f4_0109458ab7e871b91144b1460ff917217297249738490228,NVDA,1,0,1
美国科技日报(270),0508 科技日报2 英.PDF,2026-05-08,pdf_c4e6e66f56fa0b99703202f9120a53f4_be1082242a389a638927322963e6396d7297249738490228,PLTR,1,1,0
美国科技日报(270),科技日报 0731.pdf,2026-07-31,pdf_c4e6e66f56fa0b99703202f9120a53f4_1be93f1a5bceeede69da50b01de32be27297249738490228,META,8,0,1
美国科技日报(270),科技日报 0731.pdf,2026-07-31,pdf_c4e6e66f56fa0b99703202f9120a53f4_1be93f1a5bceeede69da50b01de32be27297249738490228,MSFT,8,0,1
美国科技日报(270),2107 科技日报 2 中英.PDF,2025-07-22,pdf_c4e6e66f56fa0b99703202f9120a53f4_9b1efd32eaf469fe63cf2aafe59033a37297249738490228,GOOG,5,1,0
美国科技日报(270),2107 科技日报 2 中英.PDF,2025-07-22,pdf_c4e6e66f56fa0b99703202f9120a53f4_9b1efd32eaf469fe63cf2aafe59033a37297249738490228,NOW,5,1,0
美国科技日报(270),2107 科技日报 2 中英.PDF,2025-07-22,pdf_c4e6e66f56fa0b99703202f9120a53f4_9b1efd32eaf469fe63cf2aafe59033a37297249738490228,TSLA,5,1,0
美国科技日报(270),（已压缩）科技日报-1.pdf,2025-05-24,pdf_c4e6e66f56fa0b99703202f9120a53f4_3fa88fe0999fba5f6b3326c8c48720787297249738490228,CLX,0,0,0
美国科技日报(270),（已压缩）科技日报-1.pdf,2025-05-24,pdf_c4e6e66f56fa0b99703202f9120a53f4_3fa88fe0999fba5f6b3326c8c48720787297249738490228,PLTR,0,0,0
美国科技日报(270),0416科技日报 中.PDF,2026-04-16,pdf_c4e6e66f56fa0b99703202f9120a53f4_04f195d206b00c8425310b48e9c534857297249738490228,NVDA,0,0,0
AI总结(日更),路演调研纪要总结_20260819.pdf,2026-08-20,pdf_c4e6e66f56fa0b99703202f9120a53f4_d7f828f57201915d9fb9a3c32c80d1bc7297249738490228,AMD,9,2,0
AI总结(日更),20260811_路演调研日报_预期差专项.pdf,2026-08-12,pdf_c4e6e66f56fa0b99703202f9120a53f4_1b225e4935f6cb1e3cdc636e26f2d7c77297249738490228,CCL,1,0,1
AI总结(日更),20260802_路演调研全量总结_预期差.pdf,2026-08-03,pdf_c4e6e66f56fa0b99703202f9120a53f4_17d749e5d6a3fe8055cf700dee221abc7297249738490228,CCL,6,0,1
AI总结(日更),20260714路演调研全总结.pdf,2026-07-15,pdf_c4e6e66f56fa0b99703202f9120a53f4_9129ec0df1d78bc8f8ff0ef30c976b037297249738490228,CCL,9,2,0
AI总结(日更),0629电话会全纪要总结.pdf,2026-06-29,pdf_c4e6e66f56fa0b99703202f9120a53f4_9ebc8338118fe6554fe44c0af256de337297249738490228,CCL,5,4,0
AI总结(日更),0630_全市场电话会纪要总结与预期差.pdf,2026-06-30,pdf_c4e6e66f56fa0b99703202f9120a53f4_9709fe12957f52c4c7efa4ea2180a6b97297249738490228,CCL,1,1,0
AI总结(日更),6月11日 电话会总结.pdf,2026-06-11,pdf_c4e6e66f56fa0b99703202f9120a53f4_45f7211b9aa74a27cbab460a93f61db37297249738490228,CCL,3,0,1
AI总结(日更),0617电话会全纪要总结.pdf,2026-06-17,pdf_c4e6e66f56fa0b99703202f9120a53f4_48d134bf61ee6e2ace94b9a96221b3647297249738490228,CCL,11,0,1
AI总结(日更),0622电话会纪要日报.pdf,2026-06-22,pdf_c4e6e66f56fa0b99703202f9120a53f4_7439324a38d1f0f12e85bc1017ccf55c7297249738490228,CCL,3,0,1
上市公司模型,【中信电子】上市公司26Q2业绩前瞻.xlsx,2026-06-26,excel_c4e6e66f56fa0b99703202f9120a53f4_c1de511db84bcf31494104f2a52829ce7297249738490228,CCL,3,0,1
上市公司模型,英伟达模型更新.xlsx,2026-05-22,excel_c4e6e66f56fa0b99703202f9120a53f4_569b2253017074227a6e98d154a510d57297249738490228,NVDA,0,0,0
上市公司模型,高盛-AMD Models-20260506.xlsx,2026-05-12,excel_c4e6e66f56fa0b99703202f9120a53f4_83e5290d4ad223cb91da931968ffb2167297249738490228,AMD,0,0,0
上市公司模型,苹果 aapl  1031  model.xlsx,2025-10-31,excel_c4e6e66f56fa0b99703202f9120a53f4_0f8d587dbd0b78cba59774d6e02b042a7297249738490228,FDS,0,0,0
上市公司模型,微软 1030  model.xlsx,2025-10-30,excel_c4e6e66f56fa0b99703202f9120a53f4_fdcc702100f2a3a497d34f36c707e0037297249738490228,FDS,0,0,0
上市公司模型,微软 1030  model.xlsx,2025-10-30,excel_c4e6e66f56fa0b99703202f9120a53f4_fdcc702100f2a3a497d34f36c707e0037297249738490228,MSFT,0,0,0
上市公司模型,谷歌 1030  model.xlsx,2025-10-30,excel_c4e6e66f56fa0b99703202f9120a53f4_9414408ffb8277fffdb538c00d84fabe7297249738490228,GOOGL,0,0,0
上市公司模型,gemi  1015   model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_997c5a659135213d272030ed9b7e75b57297249738490228,FDS,0,0,0
上市公司模型,figr  1015  model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_0155fa0c9f80df1509861447c2015dee7297249738490228,FDS,0,0,0
上市公司模型,figr  1015  model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_0155fa0c9f80df1509861447c2015dee7297249738490228,GS,0,0,0
上市公司模型,亚马逊  1005 model.xlsx,2025-10-05,excel_c4e6e66f56fa0b99703202f9120a53f4_dbb0c63d75b3889f9dc95158e560ed8c7297249738490228,AMZN,0,0,0
上市公司模型,亚马逊  1005 model.xlsx,2025-10-05,excel_c4e6e66f56fa0b99703202f9120a53f4_dbb0c63d75b3889f9dc95158e560ed8c7297249738490228,FDS,0,0,0
上市公司模型,coin   1003model.xlsx,2025-10-03,excel_c4e6e66f56fa0b99703202f9120a53f4_844eeccd9863b0d1732dff6ca64413067297249738490228,FDS,0,0,0
上市公司模型,coin  1015model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_60a88a3578faa63f054904a6afd771a67297249738490228,FDS,0,0,0
上市公司模型,942289.TSLA.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_73bd35e4c6541d76d034b3c2e73790b27297249738490228,TSLA,0,0,0
上市公司模型,阿斯麦  1016  model.xlsx,2025-10-16,excel_c4e6e66f56fa0b99703202f9120a53f4_d03ec270e4fe0961f857cea04fade8887297249738490228,ASML,0,0,0
上市公司模型,876100.AAPL.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_58d418c5e7606fe3a532adba2aae94bd7297249738490228,AAPL,0,0,0
上市公司模型,盈透  1015   ibkr  model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_7f0efdc8f827015ff85fe7c379c0ba8a7297249738490228,FDS,0,0,0
上市公司模型,glxy  1015model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_c559a2c96bdde69e2e986b76f0016e8c7297249738490228,FDS,0,0,0
上市公司模型,app  1015model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_8a88a99edb61a70ce0b488ffaf6348887297249738490228,APP,0,0,0
上市公司模型,ibkr  盈透  1004model.xlsx,2025-10-04,excel_c4e6e66f56fa0b99703202f9120a53f4_9fb31a37180f3f3dbc973a461d3d720c7297249738490228,FDS,0,0,0
上市公司模型,谷歌  1015model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_62be6dc83396811e263d60cf6ed5eeee7297249738490228,GOOGL,0,0,0
上市公司模型,unity.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_c04e5ba45d8c81793b3b5071d5cbf1b27297249738490228,FDS,0,0,0
上市公司模型,meta  1015  model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_69425a192de632077169570c930aa4bd7297249738490228,FDS,0,0,0
上市公司模型,meta  1015  model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_69425a192de632077169570c930aa4bd7297249738490228,META,0,0,0
上市公司模型,联合健康  1015model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_6bf01530a7e6bade371d173388d27d467297249738490228,FDS,0,0,0
上市公司模型,联合健康  1015model.xlsx,2025-10-15,excel_c4e6e66f56fa0b99703202f9120a53f4_6bf01530a7e6bade371d173388d27d467297249738490228,UNH,0,0,0
上市公司模型,EXXON.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_2a96c8dd597d44c94f4a9a2be8c9662f7297249738490228,FDS,0,0,0
上市公司模型,141255.HOOD.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_6b52c86e6e5d351e42e45bdc49de9ae07297249738490228,HOOD,0,1,-1
上市公司模型,ma.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_ee64376288bc174d771c8c48b4182a9e7297249738490228,MA,0,0,0
上市公司模型,PG.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_0a90262c6e185995b59b4002e9878f187297249738490228,FDS,0,0,0
上市公司模型,Costco.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_22f1a1a10e67591b552c0361b43899ea7297249738490228,FDS,0,0,0
上市公司模型,lly.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_18a0e6ad84ecd801ea1bd2e424a2fc7e7297249738490228,FDS,0,0,0
上市公司模型,coin  model (38).xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_13dbf65f5d3ccd326c82dac45a55d3cb7297249738490228,FDS,0,1,-1
上市公司模型,nflx.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_23b904479988c22d79789ba74998b0867297249738490228,NFLX,0,0,0
上市公司模型,MSFT.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_0cda6d75c52164c02a8c180b9ee5e4c87297249738490228,FDS,0,0,0
上市公司模型,MSFT.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_0cda6d75c52164c02a8c180b9ee5e4c87297249738490228,MSFT,0,0,0
上市公司模型,Oklo_Inc_OKLO_N_Model_Change.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_7acdfb5517a13fdcb075edda6414eddd7297249738490228,FDS,0,0,0
上市公司模型,NVDA.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_6b4d646c6c5b85453674ab20611ae6d47297249738490228,NVDA,0,0,0
上市公司模型,AVGO.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_27a0375e0e500eb5fa8f4648b976a61e7297249738490228,AVGO,0,0,0
上市公司模型,ccj   model.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_cf59983130bebdd479a4a8331ed109f57297249738490228,FDS,0,0,0
上市公司模型,AAPL.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_67ba6fa939a567e29029a21969ae9f467297249738490228,FDS,0,0,0
上市公司模型,ABBV.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_be656c3f2aa075b830fedcc1686b6ddc7297249738490228,FDS,0,1,-1
上市公司模型,AMZN.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_0ab8469143b9a77e6c084b8c43cd3fa37297249738490228,AMZN,0,0,0
上市公司模型,AMZN.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_0ab8469143b9a77e6c084b8c43cd3fa37297249738490228,FDS,0,0,0
上市公司模型,avgo  0925  gsmodel.xlsx,2025-09-25,excel_c4e6e66f56fa0b99703202f9120a53f4_a3ac65ff50c2ea0a05132632383101ab7297249738490228,AVGO,0,0,0
上市公司模型,Centrus_Energy_Corp_LEU_A_Model_Change.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_5b5538a790ded70e9b539b2a40d5bb887297249738490228,FDS,0,0,0
上市公司模型,wALMART.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_f8245cfbca92e30353f9e38506f19f7b7297249738490228,FDS,0,0,0
上市公司模型,META.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_bed9aaaa4f3d469c24d1d3becb759f357297249738490228,FDS,0,0,0
上市公司模型,META.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_bed9aaaa4f3d469c24d1d3becb759f357297249738490228,META,0,0,0
